금천-1,서울특별시 금천구 독산로8길 28 다움파크빌6 제나동,126.906832513296,37.44888345656,서울특별시 금천구 독산로8길 28 다움파크빌6 제나동 201호
금천-2,서울특별시 금천구 독산로45길 16-12 더블루스테이,126.903585617642,37.4619484184839,서울특별시 금천구 독산로45길 16-12 더블루스테이 205호
금천-3,서울특별시 금천구 벚꽃로12길 19 독산리젠트빌,126.89140910226,37.4649994931065,서울특별시 금천구 벚꽃로12길 19 독산리젠트빌 605호
금천-4,서울특별시 금천구 탑골로 67 스타힐스 A동,126.916135650692,37.4524796109468,서울특별시 금천구 탑골로 67 스타힐스 A동 501호
금천-5,서울특별시 금천구 탑골로8길 12 시흥파크빌사,126.914229816466,37.4514009918025,서울특별시 금천구 탑골로8길 12 시흥파크빌사 502호
금천-6,서울특별시 금천구 은행나무로12길 50 시흥파크빌오 제가동,126.907467018702,37.448748893089,서울특별시 금천구 은행나무로12길 50 시흥파크빌오 제가동 503호
금천-7,서울특별시 금천구 범안로11길 60 신영오피스텔,126.891069731536,37.4694637789206,서울특별시 금천구 범안로11길 60 신영오피스텔 1302호
금천-8,서울특별시 금천구 두산로9길 23 아이유하임,126.892451069727,37.4714740267168,서울특별시 금천구 두산로9길 23 아이유하임 805호
금천-9,서울특별시 금천구 가산로9길 109 엘아르베뉴 2동,126.886723539109,37.4742627964226,서울특별시 금천구 가산로9길 109 엘아르베뉴 2동 604호
금천-10,서울특별시 금천구 가산디지털1로 230 쥬빌리12차 제2동,126.879798951066,37.4856279460327,서울특별시 금천구 가산디지털1로 230 쥬빌리12차 제2동 1202호
