강북-1,서울특별시 강북구 인수봉로 203,127.013226661247,37.6378454245514,서울특별시 강북구 인수봉로 203 201호
노원-1,서울특별시 노원구 공릉로58바길 6 낙원타운하우스,127.076864359952,37.6370932223837,서울특별시 노원구 공릉로58바길 6 낙원타운하우스 2203호
노원-2,서울특별시 노원구 한글비석로47길 10 상계에스하임,127.06684161018,37.6637275170584,서울특별시 노원구 한글비석로47길 10 상계에스하임 503호
노원-3,서울특별시 노원구 동일로186길 15 유엔아이하우스,127.074042911235,37.6245203266837,서울특별시 노원구 동일로186길 15 유엔아이하우스 502호
노원-4,서울특별시 노원구 화랑로51가길 3-22,127.089592201307,37.6244898134999,서울특별시 노원구 화랑로51가길 3-22 202호/204호
도봉-1,서울특별시 도봉구 도당로13라길 61,127.036760998506,37.6684815072011,서울특별시 도봉구 도당로13라길 61 201호
동대문-1,서울특별시 동대문구 천호대로45길 55 용두홍원하이빌,127.043551886147,37.5751914985485,서울특별시 동대문구 천호대로45길 55 용두홍원하이빌 202호
성북-1,서울특별시 성북구 솔샘로6가길 42,127.007196009103,37.6106696524005,서울특별시 성북구 솔샘로6가길 42 504호
성북-2,서울특별시 성북구 정릉로19길 13,127.00722025408,37.6072375117857,서울특별시 성북구 정릉로19길 13 202호
성북-3,서울특별시 성북구 서경로13길 31,127.014281884756,37.6098282945288,서울특별시 성북구 서경로13길 31 202호/306호
성북-4,서울특별시 성북구 서경로18길 26 이안휴빌,127.014639941365,37.6112660492293,서울특별시 성북구 서경로18길 26 이안휴빌 202호
종로-1,서울특별시 종로구 지봉로 108,127.015611197192,37.5796188680124,서울특별시 종로구 지봉로 108 202호/203호/303호
